Kepler_ID,RA (J2000),Dec (J2000),Teff,kepmag
5199814,295.2710805,40.325622,,18.381
5199816,295.27167,40.31256,5427,15.166
5199821,295.2733335,40.302792,,18.917
5199822,295.27356,40.32912,5836,16.74
5199823,295.2738,40.3106,5033,17.842
5199824,295.2738615,40.3242,,18.07
5199825,295.2742695,40.3254,,15.8
5199827,295.2744255,40.324489,,16.098
5199829,295.274805,40.322156,,18.692
5199833,295.275858,40.307569,,19.104
5199837,295.2772005,40.30117,5605,16.688
5199839,295.2775785,40.305144,,18.891
5199847,295.2800535,40.313583,,18.533
5199848,295.280217,40.315719,,18.656
5199851,295.2819,40.308692,,18.738
5199857,295.282866,40.304133,,18.593
5199858,295.2840705,40.33517,4875,18.503
5199859,295.2842895,40.32554,3408,10.219
5199865,295.285686,40.316836,,18.625
5199866,295.28577,40.320081,,15.595
5199868,295.28601,40.33367,5201,16.192
5199869,295.286091,40.334475,,15.06
5199870,295.2861105,40.3351,6399,17.079
5199871,295.2866865,40.301086,,19.081
5199873,295.287561,40.302342,,18.76
5199874,295.2879,40.33591,5196,18.37
5199877,295.28814,40.32706,5722,16.698
5199880,295.288719,40.307197,,17.269
5199884,295.289409,40.3121,,18.362
5199887,295.2898725,40.31125,,18.705
5199888,295.2902355,40.326564,,17.23
5199893,295.291269,40.320783,,19.219
5199894,295.2913395,40.322781,,18.126
5199895,295.2916095,40.33874,4602,17.43
5199896,295.291725,40.326567,,16.71
5199897,295.29177,40.33405,6181,16.344
5199899,295.2918795,40.31782,5562,16.082
5199903,295.2939,40.335758,,18.899
5199904,295.2945555,40.337447,,18.433
5199907,295.2954105,40.327425,,18.815
5199908,295.295589,40.327169,,18.892
5199914,295.29708,40.31403,6100,16.914
5199917,295.2977505,40.32577,5009,15.299
5199920,295.2990495,40.30065,5671,17.236
5199922,295.299228,40.334181,,18.317
5199924,295.30017,40.31897,7016,17.01
5199925,295.3002165,40.310903,,18.945
5199926,295.300266,40.324117,,18.946
5199927,295.3003395,40.33393,4742,16.53
5199929,295.3005645,40.341206,,17.016
5199930,295.3006305,40.31556,4682,11.943
5199932,295.302084,40.323406,,18.234
5199935,295.30287,40.309381,,19.123
5199947,295.305264,40.31045,,17.977
5199949,295.3055085,40.313986,,18.491
5199950,295.305675,40.310519,,18.055
5199951,295.30647,40.34242,5989,16.503
5199953,295.3068135,40.301664,,16.688
5199954,295.3068255,40.319842,,16.872
5199955,295.3072695,40.30441,5402,17.529
5199956,295.3076055,40.326228,,19.065
5199958,295.308,40.31688,5065,16.905
5199959,295.308153,40.339747,,18.896
5199961,295.3087635,40.339983,,19.233
5199962,295.309278,40.322703,,16.79
5199963,295.3093605,40.30442,6095,17.492
5199970,295.310916,40.310047,,18.629
5199975,295.31205,40.30796,6505,17.558
5199977,295.31298,40.32689,4973,18.218
5199980,295.3140105,40.302122,,18.28
5199981,295.3142355,40.344008,,17.896
5199984,295.315245,40.327664,,18.881
5199991,295.31703,40.31898,5246,17.367
5199992,295.31799,40.32685,5328,16.875
5199995,295.318344,40.30265,,18.284
5199996,295.319094,40.304642,,
5199998,295.3193355,40.334681,,18.523
5200000,295.31961,40.32395,5389,17.831
5200003,295.3200405,40.34217,5676,16.24
5200004,295.320486,40.310267,,18.496
5200005,295.320684,40.307917,,19.391
5200010,295.322703,40.318928,,18.121
5200011,295.323,40.30343,5541,16.742
5200013,295.3230795,40.30001,6499,15.343
5200014,295.323084,40.318503,,17.474
5200015,295.323144,40.301581,,18.91
5200016,295.3233105,40.31029,6729,17.609
5200017,295.3233195,40.349939,,19.116
5200018,295.32333,40.34489,6194,14.809
5200019,295.3233615,40.322158,,19.182
5200020,295.32351,40.32993,5965,17.167
5200021,295.3236225,40.313161,,18.69
5200022,295.323744,40.308094,,17.001
5200023,295.324125,40.332439,,18.76
5200024,295.32426,40.3261,5915,16.322
5200026,295.3250595,40.31572,5528,12.689
5200029,295.3261035,40.304856,,19.049
5200030,295.3264695,40.35046,6182,16.201
5200031,295.32672,40.326633,,19.012
5200033,295.32708,40.34052,5690,16.52
5200034,295.3274505,40.330406,,18.824
5200036,295.3277595,40.32317,5789,16.746
5200037,295.3279275,40.335039,,18.641
5200038,295.32795,40.31712,6284,15.221
5200039,295.3280775,40.354036,,19.874
5200040,295.3282665,40.340817,,18.18
5200044,295.329825,40.343514,,19.479
5200046,295.330014,40.310247,,17.921
5200047,295.3300275,40.341325,,17.926
5200048,295.33041,40.31188,6044,13.865
5200050,295.330797,40.323158,,19.387
5200052,295.331211,40.3386,,19.097
5200053,295.3315995,40.320267,,18.077
5200054,295.3316355,40.341875,,19.256
5200058,295.332294,40.328486,,18.762
5200061,295.3327335,40.332047,,19.697
5200062,295.333008,40.346517,,19.54
5200063,295.3334025,40.351719,,18.536
5200064,295.33362,40.30756,5863,17.867
5200065,295.3337745,40.313158,,18.495
5200066,295.33386,40.33751,5942,17.656
5200067,295.3339785,40.338967,,18.583
5200071,295.3342005,40.34947,5717,17.31
5200072,295.3343025,40.313014,,18.866
5200074,295.334595,40.322258,,17.407
5200076,295.33467,40.33047,5532,15.469
5200077,295.334841,40.335681,,19.668
5200083,295.3359585,40.307392,,19.022
5200085,295.33608,40.32234,4813,15.589
5200087,295.3365495,40.3581,5342,16.348
5200088,295.3365495,40.33318,5094,14.31
5200091,295.3367715,40.325106,,18.426
5200093,295.3368915,40.333711,,14.276
5200094,295.3376295,40.3347,5941,15.718
5200095,295.3376295,40.35226,5869,17.654
5200097,295.33797,40.3407,5046,17.758
5200098,295.33809,40.34672,4916,18.235
5200100,295.338366,40.327297,,19.601
5200101,295.33917,40.30575,5462,17.699
5200103,295.339461,40.311572,,18.673
5200104,295.3396695,40.31612,5391,17.702
5200105,295.34043,40.30893,5392,15.506
5200106,295.340628,40.329214,,19.66
5200109,295.3413945,40.304069,,18.51
5200112,295.3419705,40.3467,5670,14.154
5200113,295.3421415,40.359606,,16.609
5200116,295.3425615,40.306053,,17.929
5200118,295.3431555,40.322044,,18.764
5200121,295.34358,40.32272,5250,16.409
5200122,295.344108,40.342372,,18.521
5200123,295.344258,40.334156,,19.489
5200127,295.344672,40.358169,,18.1
5200128,295.3446885,40.357875,,16.944
5200129,295.34472,40.342506,,17.53
5200130,295.34481,40.32029,5439,17.526
5200131,295.344867,40.359303,,18.667
5200132,295.3450695,40.342725,,17.335
5200133,295.34535,40.33968,4992,16.725
5200134,295.3457355,40.359189,,18.463
5200135,295.3457595,40.34351,5219,17.554
5200137,295.346289,40.318456,,16.497
5200138,295.3464645,40.358703,,18.415
5200139,295.346475,40.345042,,19.14
5200140,295.34664,40.36321,4009,17.866
5200141,295.3469505,40.305125,,19.174
5200143,295.34739,40.3036,4881,15.604
5200145,295.3476405,40.3597,6167,18.04
5200146,295.3485,40.31869,4168,11.685
5200148,295.3488105,40.33836,4817,17.346
5200149,295.348869,40.352408,,18.592
5200150,295.34892,40.316728,,16.54
5200151,295.349061,40.316442,,16.348
5200152,295.3494195,40.36236,5081,12.705
5200153,295.349436,40.323847,,17.757
5200154,295.3497795,40.32137,5996,15.073
5200155,295.3498965,40.3302,,19.487
5200156,295.3500135,40.3148,,18.87
5200157,295.350231,40.302711,,17.882
5200159,295.35075,40.34248,6139,18.11
5200160,295.3509795,40.32809,4928,14.767
5200162,295.3516605,40.334964,,16.689
5200164,295.3520295,40.32454,6202,17.158
5200165,295.35237,40.327844,,17.574
5200167,295.352475,40.309622,,18.68
5200168,295.35309,40.33695,5492,14.059
5200170,295.35363,40.337961,,14.02
5200171,295.3536855,40.327025,,19.8
5200172,295.3540995,40.33911,5779,14.317
5200175,295.354659,40.312619,,19.2
5200176,295.35507,40.32089,5967,14.609
5200177,295.355106,40.349444,,18.182
5200178,295.3551195,40.312803,,19.1
5200179,295.3556025,40.360267,,19.517
5200181,295.35582,40.3312,7191,17.271
5200182,295.355889,40.361036,,18.586
5200183,295.3563795,40.31347,5763,17.033
5200184,295.35654,40.34965,6099,15.656
5200185,295.35681,40.33685,4348,15.509
5200187,295.35759,40.33064,5959,14.677
5200188,295.35795,40.33904,3259,17.368
5200189,295.358439,40.359044,,18.781
5200190,295.35867,40.33145,5589,16.743
5200191,295.358979,40.31213,6111,15.783
5200194,295.359495,40.359486,,19.621
5200195,295.3595145,40.309353,,
5200197,295.35957,40.356608,,19.822
5200199,295.360503,40.318544,,18.771
5200200,295.36062,40.35236,5807,16.365
5200202,295.3613145,40.356267,,18.359
5200204,295.3618335,40.312181,,16.949
5200205,295.361895,40.309253,,19.155
5200206,295.3621695,40.32002,5075,13.936
5200207,295.36227,40.32874,5365,15.311
5200208,295.3623,40.324197,,19.153
5200209,295.362339,40.339336,,18.694
5200210,295.362399,40.33382,5664,12.957
5200211,295.3630695,40.3165,5341,16.934
5200212,295.3637535,40.354089,,15.92
5200213,295.3637745,40.354414,,18.608
5200214,295.3638,40.35341,6012,18.173
5200215,295.36389,40.36155,5370,17.959
5200216,295.3639755,40.362286,,18.765
5200217,295.36398,40.349583,,18.952
5200218,295.364103,40.329722,,17.82
5200219,295.3642665,40.364428,,19.889
5200220,295.3644615,40.306144,,18.591
5200221,295.3645215,40.304614,,19.707
5200222,295.3645695,40.31204,4813,18.285
5200223,295.36464,40.31626,4458,14.192
5200225,295.3656105,40.34505,5500,17.479
5200226,295.3659555,40.348125,,17.931
5200227,295.3662225,40.300078,,19.578
5200228,295.3662945,40.337886,,18.65
5200229,295.366383,40.366658,,18.499
5200230,295.3665105,40.34906,5947,15.298
5200231,295.3669995,40.30482,5035,17.916
5200232,295.36716,40.30723,4975,15.911
5200234,295.36842,40.365889,,19.76
5200235,295.36869,40.30259,6004,17.322
5200236,295.368939,40.333761,,19.011
5200237,295.3693005,40.33824,4424,15.88
5200238,295.3693035,40.308844,,19.441
5200239,295.36992,40.354328,,19.604
5200240,295.3699755,40.327169,,18.532
5200241,295.370175,40.324917,,18.91
5200242,295.370208,40.352514,,18.985
5200243,295.3702305,40.316114,,17.618
5200244,295.3704885,40.355611,,19.93
5200245,295.37055,40.34996,6373,15.267
5200247,295.370784,40.317125,,16.975
5200248,295.3708305,40.31722,5877,17.211
5200249,295.3711365,40.303414,,19.065
5200250,295.3711725,40.331514,,19.86
5200251,295.3714995,40.350669,,14.6
5200252,295.3716885,40.3576,,18.706
5200253,295.3723305,40.319542,,19.017
5200255,295.3726995,40.32476,5916,16.26
5200258,295.3731105,40.35156,6186,15.693
5200261,295.373859,40.3687,4740,17.857
5200262,295.374003,40.320772,,19.544
5200263,295.3743705,40.30846,5244,17.604
5200265,295.3746195,40.34318,4805,14.682
5200266,295.3747305,40.352797,,17.86
5200268,295.3749135,40.357136,,19.716
5200269,295.375245,40.323239,,17.971
5200270,295.3755405,40.30373,3177,17.919
5200271,295.3755495,40.325075,,16.6
5200272,295.3757205,40.3251,5721,16.801
5200273,295.37592,40.37143,5837,16.964
5200274,295.3762605,40.36425,5613,17.88
5200277,295.376511,40.325058,,19.052
5200278,295.3771095,40.31212,5253,17.991
5200279,295.377111,40.3484,,19.748
5200280,295.3773,40.334083,,19.204
5200282,295.37739,40.30856,4635,17.896
5200283,295.3776585,40.325008,,
5200284,295.377741,40.338864,,19.698
5200285,295.377933,40.342367,,19.004
5200286,295.3780965,40.304011,,19.4
5200287,295.3783605,40.31378,5534,17.733
5200289,295.37868,40.32281,5156,15.856
5200290,295.37874,40.36423,5728,15.594
5200291,295.3787805,40.33746,5734,17.259
5200293,295.37907,40.354564,,16.737
5200298,295.3803705,40.304851,,15.692
5200299,295.38066,40.32958,6377,17.376
5200300,295.380678,40.351489,,19.72
5200301,295.3809195,40.358211,,20.013
5200302,295.38105,40.33888,5314,18.058
5200305,295.3812405,40.32791,6114,18.175
5200307,295.3816905,40.33314,6362,15.767
5200308,295.38198,40.34358,6034,14.887
5200309,295.3820715,40.316764,,19.348
5200310,295.38216,40.34568,5914,16.164
5200312,295.3833,40.33721,5051,14.339
5200313,295.3835415,40.349681,,19.455
5200314,295.3850715,40.303022,,18.35
5200315,295.3853055,40.321683,,19.57
5200317,295.38573,40.309003,,18.552
5200320,295.386003,40.350103,,18.846
5200321,295.38651,40.30316,5135,17.414
5200322,295.386561,40.307136,,18.65
5200323,295.386633,40.305611,,15.44
5200324,295.3867995,40.33531,6757,16.978
5200325,295.38684,40.30478,5392,16.95
5200326,295.387164,40.311458,,20.095
5200328,295.38735,40.33589,4251,18.004
5200329,295.3874505,40.35896,6067,14.622
5200332,295.3879395,40.33986,5880,14.188
5200334,295.388397,40.356378,,16.625
5200335,295.3885635,40.319333,,19.258
5200337,295.38879,40.30383,5608,17.657
5200338,295.38888,40.31562,4774,17.68
5200339,295.3892895,40.35467,5989,16.522
5200340,295.3893195,40.31266,6252,16.162
5200341,295.38954,40.32609,5557,17.74
5200342,295.3895775,40.327917,,18.323
5200343,295.3896915,40.346306,,19.325
5200345,295.389864,40.329586,,16.729
5200346,295.38999,40.35652,6218,16.062
5200347,295.390005,40.349033,,18.595
5200348,295.3900395,40.333242,,19.503
5200350,295.390458,40.314725,,18.156
5200351,295.3904805,40.322836,,18.683
5200352,295.390734,40.343658,,18.784
5200353,295.3908915,40.337019,,18.189
5200354,295.3910355,40.34215,,17.961
5200357,295.391505,40.317481,,18.439
5200359,295.39263,40.32917,4810,13.146
5200361,295.3930605,40.326528,,18.423
5200362,295.393269,40.343233,,20.07
5200363,295.3942305,40.31862,6226,16.761
5200364,295.3944225,40.343481,,18.587
5200365,295.394664,40.312575,,18.616
5200367,295.3953795,40.32766,4599,13.118
5200368,295.3958295,40.32294,5977,16.701
5200369,295.3960365,40.305261,,19.429
5200373,295.3968615,40.337867,,19.784
5200379,295.397436,40.330117,,17.835
5200380,295.3974465,40.313433,,19.003
5200381,295.39761,40.32033,5731,17.45
5200383,295.3977915,40.307975,,19.081
5200384,295.3982505,40.337258,,19.52
5200387,295.3987095,40.32341,5482,17.631
5200389,295.3988895,40.31304,5790,17.881
5200390,295.399119,40.304744,,17.72
5200392,295.39938,40.31922,4445,14.785
5200395,295.3998555,40.31915,,13.371
5200399,295.4011395,40.31808,6359,16.67
5200400,295.4014005,40.308294,,19.101
5200402,295.4019585,40.322769,,18.744
5200403,295.402281,40.333331,,17.304
5200406,295.4026695,40.33726,5116,16.344
5200407,295.40286,40.302,5846,17.184
5200408,295.40298,40.308997,,17.594
5200411,295.40319,40.30901,5524,17.738
5200415,295.40406,40.33161,5406,17.932
5200420,295.4052195,40.301325,,18.513
5200422,295.4056605,40.32195,5939,15.027
5200425,295.406514,40.333533,,19.515
5200427,295.4069085,40.312111,,18.087
5200428,295.407036,40.333497,,19.16
5200429,295.4072715,40.322656,,13.29
5200432,295.40799,40.32962,6750,16.888
5200434,295.40802,40.33257,5861,17.728
5200435,295.4080695,40.3008,,19.275
5200436,295.40832,40.32299,5694,14.626
5200438,295.4083905,40.31317,5198,16.496
5200441,295.409178,40.326375,,18.601
5200447,295.4107035,40.323289,,19.332
5200449,295.4113395,40.312072,,16.316
5200452,295.411806,40.306028,,20.027
5200456,295.411992,40.313378,,19.039
5200457,295.4121495,40.315083,,18.909
5200458,295.412205,40.31365,,18.676
5200459,295.4123385,40.312486,,18.05
5200463,295.4129025,40.321322,,19.49
5200487,295.4196795,40.31118,5601,18.099
5200488,295.420092,40.311028,,17.25
5200492,295.421499,40.31046,4943,16.913
5200520,295.4257695,40.30281,5760,18.147
5200521,295.42581,40.30497,5109,11.223
5200531,295.4285415,40.302306,,18.254
